High,Low,Open,Close,Volume,Adj Close,date
23.44499969482422,22.950000762939453,22.959999084472656,23.31999969482422,1341293.0,21.001142501831055,2017-01-02
23.614999771118164,23.280000686645508,23.459999084472656,23.485000610351562,2644279.0,21.149736404418945,2017-01-03
23.71500015258789,23.3700008392334,23.579999923706055,23.450000762939453,2158454.0,21.11821746826172,2017-01-04
23.559999465942383,23.334999084472656,23.454999923706055,23.434999465942383,1451471.0,21.104705810546875,2017-01-05
23.420000076293945,23.225000381469727,23.399999618530273,23.325000762939453,1660173.0,21.005647659301758,2017-01-06
23.40999984741211,22.704999923706055,23.395000457763672,22.825000762939453,3603183.0,20.555362701416016,2017-01-09
23.040000915527344,22.649999618530273,22.969999313354492,22.969999313354492,2598150.0,20.685945510864258,2017-01-10
22.93000030517578,22.549999237060547,22.93000030517578,22.799999237060547,2094564.0,20.532848358154297,2017-01-11
22.760000228881836,22.489999771118164,22.760000228881836,22.540000915527344,2609633.0,20.298704147338867,2017-01-12
22.674999237060547,22.239999771118164,22.639999389648438,22.524999618530273,3446774.0,20.285194396972656,2017-01-13
22.729999542236328,22.360000610351562,22.549999237060547,22.610000610351562,2212317.0,20.361743927001953,2017-01-16
22.860000610351562,22.350000381469727,22.53499984741211,22.725000381469727,2627740.0,20.465307235717773,2017-01-17
23.040000915527344,22.600000381469727,22.829999923706055,22.940000534057617,3451824.0,20.6589298248291,2017-01-18
23.18000030517578,22.440000534057617,23.100000381469727,23.114999771118164,5319712.0,20.816526412963867,2017-01-19
24.079999923706055,22.760000228881836,23.03499984741211,23.610000610351562,8474479.0,21.262306213378906,2017-01-20
23.674999237060547,23.274999618530273,23.579999923706055,23.579999923706055,2914794.0,21.235288619995117,2017-01-23
23.75,23.55500030517578,23.649999618530273,23.59000015258789,2597565.0,21.244295120239258,2017-01-24
23.709999084472656,23.405000686645508,23.709999084472656,23.5,2244463.0,21.163244247436523,2017-01-25
23.559999465942383,23.209999084472656,23.549999237060547,23.299999237060547,2305956.0,20.983131408691406,2017-01-26
23.424999237060547,22.959999084472656,23.309999465942383,23.1299991607666,2190363.0,20.830036163330078,2017-01-27
23.065000534057617,22.809999465942383,23.040000915527344,22.854999542236328,2240261.0,20.582380294799805,2017-01-30
23.024999618530273,22.649999618530273,22.860000610351562,22.655000686645508,1883757.0,20.40226936340332,2017-01-31
22.924999237060547,22.649999618530273,22.774999618530273,22.719999313354492,1557835.0,20.460803985595703,2017-02-01
22.920000076293945,22.469999313354492,22.684999465942383,22.735000610351562,2084904.0,20.474313735961914,2017-02-02
22.885000228881836,22.729999542236328,22.7549991607666,22.78499984741211,1227764.0,20.51934242248535,2017-02-03
22.84000015258789,22.360000610351562,22.780000686645508,22.450000762939453,2274136.0,20.217653274536133,2017-02-06
22.475000381469727,22.28499984741211,22.44499969482422,22.34000015258789,1916614.0,20.11859130859375,2017-02-07
22.575000762939453,22.190000534057617,22.40999984741211,22.53499984741211,1825436.0,20.294198989868164,2017-02-08
22.725000381469727,22.454999923706055,22.6200008392334,22.584999084472656,1910933.0,20.339229583740234,2017-02-09
22.850000381469727,22.600000381469727,22.649999618530273,22.69499969482422,2626386.0,20.438289642333984,2017-02-10
22.905000686645508,22.649999618530273,22.674999237060547,22.780000686645508,1618491.0,20.51483917236328,2017-02-13
23.010000228881836,22.719999313354492,22.780000686645508,22.969999313354492,1813900.0,20.685945510864258,2017-02-14
23.06999969482422,22.815000534057617,23.06999969482422,22.90999984741211,1947323.0,20.63191032409668,2017-02-15
23.020000457763672,22.600000381469727,22.96500015258789,22.739999771118164,2420046.0,20.47881507873535,2017-02-16
22.834999084472656,22.5,22.760000228881836,22.600000381469727,2753721.0,20.352737426757812,2017-02-17
22.530000686645508,22.15999984741211,22.5,22.30500030517578,3248713.0,20.087072372436523,2017-02-20
22.399999618530273,22.104999542236328,22.399999618530273,22.30500030517578,3245097.0,20.087072372436523,2017-02-21
22.645000457763672,22.170000076293945,22.450000762939453,22.3700008392334,2499198.0,20.145606994628906,2017-02-22
22.530000686645508,22.34000015258789,22.420000076293945,22.385000228881836,1810673.0,20.159116744995117,2017-02-23
22.46500015258789,22.149999618530273,22.43000030517578,22.15999984741211,3078467.0,19.95648956298828,2017-02-24
22.43000030517578,22.149999618530273,22.299999237060547,22.21500015258789,2174043.0,20.00602149963379,2017-02-27
22.7450008392334,22.219999313354492,22.440000534057617,22.540000915527344,3476020.0,20.298704147338867,2017-02-28
22.895000457763672,22.665000915527344,22.665000915527344,22.799999237060547,2348727.0,20.532848358154297,2017-03-01
22.954999923706055,22.729999542236328,22.864999771118164,22.809999465942383,2079580.0,20.541852951049805,2017-03-02
23.06999969482422,22.719999313354492,22.790000915527344,22.834999084472656,2201912.0,20.564369201660156,2017-03-03
22.954999923706055,22.760000228881836,22.864999771118164,22.90999984741211,2049080.0,20.63191032409668,2017-03-06
22.94499969482422,22.645000457763672,22.899999618530273,22.795000076293945,1996486.0,20.528345108032227,2017-03-07
22.760000228881836,22.510000228881836,22.729999542236328,22.71500015258789,2176247.0,20.456302642822266,2017-03-08
22.225000381469727,21.454999923706055,22.200000762939453,21.799999237060547,9116806.0,19.632286071777344,2017-03-09
21.799999237060547,21.5,21.799999237060547,21.565000534057617,4924355.0,19.420654296875,2017-03-10
21.989999771118164,21.565000534057617,21.59000015258789,21.844999313354492,3447635.0,19.672809600830078,2017-03-13
22.024999618530273,21.735000610351562,21.915000915527344,21.75,2918671.0,19.587257385253906,2017-03-14
21.770000457763672,21.530000686645508,21.760000228881836,21.700000762939453,2570267.0,19.542232513427734,2017-03-15
21.825000762939453,21.5,21.809999465942383,21.59000015258789,3108106.0,19.443166732788086,2017-03-16
21.8799991607666,21.479999542236328,21.549999237060547,21.81999969482422,4754518.0,19.650297164916992,2017-03-17
21.854999542236328,21.594999313354492,21.84000015258789,21.790000915527344,2072987.0,19.623281478881836,2017-03-20
21.8799991607666,21.600000381469727,21.834999084472656,21.6200008392334,2448249.0,19.470184326171875,2017-03-21
21.649999618530273,21.299999237060547,21.610000610351562,21.59000015258789,3271601.0,19.443166732788086,2017-03-22
21.655000686645508,21.459999084472656,21.649999618530273,21.610000610351562,2674446.0,19.461179733276367,2017-03-23
21.729999542236328,21.59000015258789,21.649999618530273,21.709999084472656,2164208.0,19.55123519897461,2017-03-24
21.719999313354492,21.5,21.6299991607666,21.709999084472656,1787610.0,19.55123519897461,2017-03-27
21.809999465942383,21.584999084472656,21.75,21.760000228881836,2319059.0,19.596261978149414,2017-03-28
22.0,21.719999313354492,21.780000686645508,21.94499969482422,2662225.0,19.762868881225586,2017-03-29
22.155000686645508,21.950000762939453,22.0,21.989999771118164,2067650.0,19.80339241027832,2017-03-30
22.100000381469727,21.954999923706055,22.024999618530273,22.100000381469727,1978766.0,19.902456283569336,2017-03-31
22.364999771118164,22.05500030517578,22.200000762939453,22.05500030517578,2385591.0,19.86193084716797,2017-04-03
22.059999465942383,21.770000457763672,22.03499984741211,21.850000381469727,2549079.0,19.67731475830078,2017-04-04
21.850000381469727,21.584999084472656,21.850000381469727,21.6200008392334,2226012.0,19.470184326171875,2017-04-05
21.725000381469727,21.450000762939453,21.6299991607666,21.639999389648438,2436905.0,19.488195419311523,2017-04-06
21.350000381469727,20.975000381469727,21.25,21.03499984741211,7108357.0,18.9433536529541,2017-04-07
21.190000534057617,20.920000076293945,21.03499984741211,21.1299991607666,2677376.0,19.028905868530273,2017-04-10
21.25,20.899999618530273,20.920000076293945,21.225000381469727,2541954.0,19.11446189880371,2017-04-11
21.434999465942383,21.149999618530273,21.239999771118164,21.260000228881836,2796898.0,19.145984649658203,2017-04-12
21.43000030517578,21.030000686645508,21.43000030517578,21.190000534057617,3329125.0,19.082942962646484,2017-04-13
21.360000610351562,20.299999237060547,21.354999542236328,20.299999237060547,7087552.0,18.28144073486328,2017-04-18
20.55500030517578,20.079999923706055,20.334999084472656,20.545000076293945,4276993.0,18.5020809173584,2017-04-19
21.114999771118164,20.540000915527344,20.565000534057617,20.899999618530273,5098931.0,18.821779251098633,2017-04-20
20.905000686645508,20.670000076293945,20.899999618530273,20.81999969482422,3067920.0,18.749732971191406,2017-04-21
21.90999984741211,21.329999923706055,21.860000610351562,21.395000457763672,5485368.0,19.26755714416504,2017-04-24
21.645000457763672,21.375,21.459999084472656,21.540000915527344,2398608.0,19.398141860961914,2017-04-25
21.6200008392334,21.3799991607666,21.549999237060547,21.485000610351562,2171028.0,19.348608016967773,2017-04-26
21.559999465942383,21.204999923706055,21.485000610351562,21.53499984741211,2445201.0,19.39363670349121,2017-04-27
21.899999618530273,21.510000228881836,21.514999389648438,21.625,3020626.0,19.474687576293945,2017-04-28
21.80500030517578,21.55500030517578,21.71500015258789,21.649999618530273,2412547.0,19.49720001220703,2017-05-02
21.690000534057617,21.385000228881836,21.665000915527344,21.559999465942383,2146135.0,19.41615104675293,2017-05-03
21.7549991607666,21.309999465942383,21.674999237060547,21.485000610351562,4166365.0,19.348608016967773,2017-05-04
21.80500030517578,21.3700008392334,21.489999771118164,21.735000610351562,3240467.0,19.573749542236328,2017-05-05
21.94499969482422,21.65999984741211,21.899999618530273,21.829999923706055,2706585.0,19.659303665161133,2017-05-08
21.940000534057617,21.71500015258789,21.93000030517578,21.905000686645508,1954643.0,19.72684669494629,2017-05-09
22.125,21.850000381469727,21.934999465942383,22.030000686645508,2443195.0,19.83941650390625,2017-05-10
22.174999237060547,21.844999313354492,22.03499984741211,22.0049991607666,2752608.0,19.8169002532959,2017-05-11
22.799999237060547,21.989999771118164,22.1200008392334,22.75,7320273.0,20.487823486328125,2017-05-12
22.90999984741211,22.700000762939453,22.799999237060547,22.90999984741211,3394269.0,20.63191032409668,2017-05-15
23.43000030517578,22.90999984741211,22.979999542236328,23.315000534057617,5404578.0,20.996639251708984,2017-05-16
23.43000030517578,23.155000686645508,23.209999084472656,23.2450008392334,2826834.0,20.93360137939453,2017-05-17
22.924999237060547,22.610000610351562,22.770000457763672,22.75,4659366.0,20.487823486328125,2017-05-18
22.864999771118164,22.514999389648438,22.600000381469727,22.860000610351562,3336557.0,20.586885452270508,2017-05-19
22.979999542236328,22.719999313354492,22.790000915527344,22.895000457763672,2001604.0,20.618404388427734,2017-05-22
22.989999771118164,22.725000381469727,22.729999542236328,22.864999771118164,2434975.0,20.591386795043945,2017-05-23
23.434999465942383,22.764999389648438,22.815000534057617,23.2450008392334,4138018.0,20.93360137939453,2017-05-24
23.2450008392334,23.020000457763672,23.200000762939453,23.100000381469727,2095011.0,20.803020477294922,2017-05-25
23.1200008392334,22.90999984741211,22.954999923706055,23.1200008392334,1777624.0,20.82103157043457,2017-05-26
23.684999465942383,23.049999237060547,23.049999237060547,23.639999389648438,3911676.0,21.289323806762695,2017-05-29
