High,Low,Open,Close,Volume,Adj Close,date
111.6500015258789,109.19999694824219,109.80000305175781,111.05000305175781,254763.0,109.44729614257812,2020-01-02
111.1500015258789,108.94999694824219,110.5,111.1500015258789,357493.0,109.54585266113281,2020-01-03
110.5,108.3499984741211,110.44999694824219,109.30000305175781,342593.0,107.72254943847656,2020-01-06
111.3499984741211,109.3499984741211,109.75,109.3499984741211,420707.0,107.7718276977539,2020-01-07
110.0999984741211,108.44999694824219,109.30000305175781,109.05000305175781,506436.0,107.47615814208984,2020-01-08
110.55000305175781,108.80000305175781,110.3499984741211,109.05000305175781,446959.0,107.47615814208984,2020-01-09
110.4000015258789,108.94999694824219,109.75,110.25,534909.0,108.6588363647461,2020-01-10
111.9000015258789,110.4000015258789,110.4000015258789,111.9000015258789,485100.0,110.28502655029297,2020-01-13
115.55000305175781,111.0999984741211,112.4000015258789,114.25,758149.0,112.60110473632812,2020-01-14
115.4000015258789,113.55000305175781,114.05000305175781,114.9000015258789,631129.0,113.24172973632812,2020-01-15
115.69999694824219,113.80000305175781,115.4000015258789,114.80000305175781,438189.0,113.14317321777344,2020-01-16
117.1500015258789,115.19999694824219,115.4000015258789,116.4000015258789,464152.0,114.72007751464844,2020-01-17
117.0,115.6500015258789,116.55000305175781,117.0,296835.0,115.31141662597656,2020-01-20
117.8499984741211,115.1500015258789,116.9000015258789,117.55000305175781,414296.0,115.85348510742188,2020-01-21
118.30000305175781,116.75,117.69999694824219,117.69999694824219,409139.0,116.00131225585938,2020-01-22
118.5999984741211,116.9000015258789,117.0999984741211,118.44999694824219,565884.0,116.74048614501953,2020-01-23
120.9000015258789,118.3499984741211,119.80000305175781,119.05000305175781,457708.0,117.33183288574219,2020-01-24
118.9000015258789,116.5,118.19999694824219,117.94999694824219,815329.0,116.2477035522461,2020-01-27
118.44999694824219,116.55000305175781,117.9000015258789,116.9000015258789,706830.0,115.2128677368164,2020-01-28
117.5999984741211,115.3499984741211,117.05000305175781,115.3499984741211,648832.0,113.68523406982422,2020-01-29
114.55000305175781,112.94999694824219,114.30000305175781,113.6500015258789,713412.0,112.009765625,2020-01-30
115.0,112.3499984741211,114.05000305175781,112.3499984741211,607869.0,110.72853088378906,2020-01-31
114.5999984741211,112.6500015258789,112.80000305175781,114.0,406576.0,112.3547134399414,2020-02-03
116.19999694824219,114.80000305175781,114.94999694824219,116.05000305175781,387843.0,114.37512969970703,2020-02-04
117.44999694824219,115.80000305175781,116.25,116.1500015258789,482695.0,114.47368621826172,2020-02-05
118.4000015258789,115.9000015258789,117.3499984741211,117.94999694824219,412710.0,116.2477035522461,2020-02-06
117.9000015258789,115.9000015258789,117.55000305175781,116.19999694824219,396660.0,114.52296447753906,2020-02-07
116.0999984741211,115.1500015258789,115.9000015258789,115.9000015258789,294365.0,114.227294921875,2020-02-10
116.3499984741211,114.5999984741211,115.9000015258789,115.6500015258789,525305.0,113.98090362548828,2020-02-11
117.5999984741211,114.69999694824219,115.05000305175781,117.3499984741211,519836.0,115.65636444091797,2020-02-12
116.19999694824219,111.5,115.80000305175781,113.4000015258789,1016872.0,111.76337432861328,2020-02-13
116.1500015258789,113.6500015258789,113.69999694824219,114.94999694824219,571922.0,113.29100036621094,2020-02-14
115.5,114.30000305175781,115.0,115.1500015258789,370324.0,113.48812103271484,2020-02-17
114.55000305175781,112.55000305175781,114.5,113.94999694824219,647755.0,112.30543518066406,2020-02-18
116.0,113.80000305175781,114.19999694824219,115.30000305175781,457260.0,113.63595581054688,2020-02-19
115.55000305175781,113.3499984741211,114.80000305175781,113.3499984741211,596919.0,111.71409606933594,2020-02-20
114.55000305175781,112.1500015258789,113.6500015258789,113.3499984741211,541759.0,111.71409606933594,2020-02-21
111.8499984741211,108.75,111.8499984741211,110.44999694824219,909043.0,108.85594940185547,2020-02-24
111.30000305175781,107.9000015258789,110.94999694824219,107.94999694824219,862095.0,106.39202880859375,2020-02-25
107.94999694824219,104.69999694824219,107.4000015258789,107.0,832619.0,105.45574188232422,2020-02-26
